Date,"('CLOSE', 'BTC-USD')","('HIGH', 'BTC-USD')","('LOW', 'BTC-USD')","('OPEN', 'BTC-USD')","('VOLUME', 'BTC-USD')"
2020-07-06,9375.474609,9375.474609,9058.664062,9072.849609,17889263252
2020-07-07,9252.277344,9360.617188,9201.815430,9349.161133,13839652595
2020-07-08,9428.333008,9450.335938,9249.500000,9253.020508,19702359883
2020-07-09,9277.967773,9431.378906,9234.999023,9427.994141,18000702524
2020-07-10,9278.807617,9287.471680,9118.001953,9273.357422,16860035605
2020-07-11,9240.346680,9293.532227,9199.485352,9277.511719,13249910444
2020-07-12,9276.500000,9319.418945,9197.450195,9241.054688,14452361907
2020-07-13,9243.614258,9306.405273,9224.292969,9277.205078,17519821266
2020-07-14,9243.213867,9283.841797,9171.661133,9238.703125,18085038362
2020-07-15,9192.836914,9275.325195,9171.933594,9241.897461,15844731575
2020-07-16,9132.227539,9214.312500,9088.947266,9191.980469,15713967523
2020-07-17,9151.392578,9182.253906,9089.202148,9131.812500,13944570749
2020-07-18,9159.040039,9230.983398,9100.824219,9151.183594,12252601475
2020-07-19,9185.817383,9201.398438,9097.632812,9158.005859,12939002784
2020-07-20,9164.231445,9214.270508,9137.509766,9187.220703,13755604146
2020-07-21,9374.887695,9407.262695,9149.389648,9162.514648,18069581956
2020-07-22,9525.363281,9530.518555,9319.653320,9375.080078,16532254884
2020-07-23,9581.072266,9610.247070,9483.003906,9527.141602,18146399002
2020-07-24,9536.892578,9623.336914,9481.454102,9585.514648,16552768325
2020-07-25,9677.113281,9704.556641,9530.211914,9539.485352,16610070933
2020-07-26,9905.166992,10023.807617,9652.847656,9680.234375,20507998997
2020-07-27,10990.873047,11298.221680,9903.969727,9905.217773,35359749590
2020-07-28,10912.823242,11204.327148,10632.631836,11017.463867,28766551142
2020-07-29,11100.467773,11304.397461,10856.141602,10912.953125,24617249715
2020-07-30,11111.213867,11169.356445,10895.455078,11099.833008,22857247901
2020-07-31,11323.466797,11415.864258,10987.053711,11110.210938,23160469766
2020-08-01,11759.592773,11794.775391,11239.682617,11322.570312,26075670303
2020-08-02,11053.614258,12034.144531,11018.129883,11758.764648,27410067336
2020-08-03,11246.348633,11453.079102,11012.415039,11043.768555,20271713443
2020-08-04,11205.892578,11385.381836,11094.145508,11246.203125,21250197042
2020-08-05,11747.022461,11786.617188,11158.285156,11203.823242,24411254471
2020-08-06,11779.773438,11902.335938,11598.713867,11749.871094,23400740340
2020-08-07,11601.472656,11898.038086,11408.593750,11778.894531,23132312867
2020-08-08,11754.045898,11800.064453,11558.431641,11604.553711,17572057837
2020-08-09,11675.739258,11806.056641,11548.784180,11737.325195,17489608833
2020-08-10,11878.111328,12045.140625,11662.256836,11662.256836,26114112569
2020-08-11,11410.525391,11932.710938,11195.708984,11881.647461,27039782640
2020-08-12,11584.934570,11748.396484,11249.605469,11404.596680,25064548486
2020-08-13,11784.137695,11796.396484,11216.872070,11588.405273,27522199497
2020-08-14,11768.871094,12150.994141,11685.455078,11772.659180,24237958589
2020-08-15,11865.698242,11963.203125,11768.697266,11768.697266,23354924400
2020-08-16,11892.803711,11934.901367,11737.188477,11866.685547,20583375490
2020-08-17,12254.402344,12359.056641,11806.696289,11895.658203,28227687027
2020-08-18,11991.233398,12335.707031,11954.525391,12251.895508,26043227672
2020-08-19,11758.283203,12028.923828,11687.333008,11990.884766,24502851117
2020-08-20,11878.372070,11900.411133,11710.063477,11761.500000,20175242945
2020-08-21,11592.489258,11899.259766,11564.979492,11878.026367,23762425999
2020-08-22,11681.825195,11689.407227,11448.805664,11585.477539,20224191306
2020-08-23,11664.847656,11713.429688,11559.920898,11679.696289,18482062658
2020-08-24,11774.595703,11807.631836,11623.250000,11663.689453,20681511755
2020-08-25,11366.134766,11778.299805,11189.850586,11773.588867,26301509932
2020-08-26,11488.363281,11530.052734,11296.993164,11366.894531,22466660958
2020-08-27,11323.397461,11570.786133,11185.941406,11485.608398,23240415076
2020-08-28,11542.500000,11545.615234,11316.422852,11325.295898,19807127588
2020-08-29,11506.865234,11585.640625,11466.292969,11541.054688,17485597759
2020-08-30,11711.505859,11715.264648,11492.381836,11508.713867,19760127945
2020-08-31,11680.820312,11768.876953,11598.318359,11713.306641,22285928250
2020-09-01,11970.478516,12067.081055,11601.128906,11679.316406,27311555343
2020-09-02,11414.034180,11964.823242,11290.793945,11964.823242,28037405299
2020-09-03,10245.296875,11443.022461,10182.464844,11407.191406,31927261555
2020-09-04,10511.813477,10663.919922,10207.940430,10230.365234,29965130374
2020-09-05,10169.567383,10581.571289,9946.675781,10512.530273,44916565292
2020-09-06,10280.351562,10353.927734,10056.885742,10167.216797,37071460174
2020-09-07,10369.563477,10399.153320,9916.493164,10280.998047,33703098409
2020-09-08,10131.516602,10414.775391,9945.110352,10369.306641,33430927462
2020-09-09,10242.347656,10350.542969,10017.250977,10134.151367,24128292755
2020-09-10,10363.138672,10503.912109,10238.135742,10242.330078,54406443211
2020-09-11,10400.915039,10434.922852,10140.836914,10369.028320,45201121775
2020-09-12,10442.170898,10578.837891,10292.386719,10409.861328,36750077324
2020-09-13,10323.755859,10577.214844,10224.330078,10452.399414,36506852789
2020-09-14,10680.837891,10800.010742,10266.008789,10328.734375,35453581940
2020-09-15,10796.951172,10938.631836,10656.459961,10677.754883,32509451925
2020-09-16,10974.905273,11100.124023,10704.884766,10797.761719,30769986455
2020-09-17,10948.990234,11037.420898,10774.627930,10973.251953,38151810523
2020-09-18,10944.585938,11034.908203,10829.657227,10951.820312,26341903912
2020-09-19,11094.346680,11134.092773,10909.618164,10933.752930,22764204008
2020-09-20,10938.271484,11095.870117,10814.477539,11095.870117,24699523788
2020-09-21,10462.259766,10988.304688,10380.260742,10934.925781,28884999244
2020-09-22,10538.459961,10568.077148,10382.726562,10459.624023,23621787804
2020-09-23,10246.186523,10537.828125,10197.865234,10535.492188,23788661867
2020-09-24,10760.066406,10771.056641,10231.490234,10248.786133,47144380902
2020-09-25,10692.716797,10777.696289,10578.914062,10761.109375,39348590957
2020-09-26,10750.723633,10772.999023,10667.281250,10695.575195,46852525493
2020-09-27,10775.269531,10803.976562,10622.921875,10746.892578,53745972818
2020-09-28,10709.652344,10945.347656,10703.893555,10776.613281,47762394731
2020-09-29,10844.640625,10860.000977,10649.495117,10709.650391,46582396602
2020-09-30,10784.491211,10847.256836,10669.321289,10843.871094,44171073700
2020-10-01,10619.452148,10933.624023,10472.356445,10795.254883,40023134100
2020-10-02,10575.974609,10657.837891,10416.689453,10619.821289,48661453918
2020-10-03,10549.329102,10598.940430,10511.129883,10575.100586,44660271563
2020-10-04,10669.583008,10686.000000,10534.391602,10550.440430,71251776995
2020-10-05,10793.339844,10793.507812,10634.600586,10676.529297,47537578009
2020-10-06,10604.406250,10797.578125,10528.890625,10796.306641,42623695307
2020-10-07,10668.968750,10680.507812,10562.506836,10603.355469,37799458436
2020-10-08,10915.685547,10945.737305,10562.606445,10669.371094,63314794397
2020-10-09,11064.458008,11102.671875,10846.850586,10927.913086,22799117613
2020-10-10,11296.361328,11442.210938,11056.940430,11059.142578,22877978588
2020-10-11,11384.181641,11428.813477,11288.627930,11296.082031,19968627060
2020-10-12,11555.363281,11698.467773,11240.686523,11392.635742,26163972642
2020-10-13,11425.899414,11548.984375,11321.224609,11548.719727,24241420251
2020-10-14,11429.506836,11539.977539,11307.831055,11429.047852,24103426719
2020-10-15,11495.349609,11569.914062,11303.603516,11426.602539,24487233058
2020-10-16,11322.123047,11540.061523,11223.012695,11502.828125,25635480772
2020-10-17,11358.101562,11386.261719,11285.345703,11322.123047,19130430174
2020-10-18,11483.359375,11483.359375,11347.578125,11355.982422,18283314340
2020-10-19,11742.037109,11799.092773,11408.290039,11495.038086,23860769928
2020-10-20,11916.334961,11999.917969,11681.480469,11745.974609,30915821592
2020-10-21,12823.689453,13184.566406,11900.928711,11913.077148,43414712626
2020-10-22,12965.891602,13161.593750,12717.093750,12801.635742,34729759598
2020-10-23,12931.539062,13015.961914,12752.647461,12971.548828,28974975003
2020-10-24,13108.062500,13145.066406,12885.747070,12931.574219,24542317940
2020-10-25,13031.173828,13329.183594,12910.061523,13108.063477,24406920575
2020-10-26,13075.248047,13225.297852,12822.382812,13031.201172,29461458313
2020-10-27,13654.218750,13759.668945,13060.837891,13075.242188,33749878156
2020-10-28,13271.285156,13837.695312,12932.250977,13654.214844,35867318895
2020-10-29,13437.882812,13612.047852,12980.059570,13271.298828,56499499598
2020-10-30,13546.522461,13651.516602,13136.198242,13437.874023,30581485201
2020-10-31,13780.995117,14028.213867,13457.530273,13546.532227,30306464719
2020-11-01,13737.109375,13862.033203,13628.377930,13780.995117,24453857900
2020-11-02,13550.489258,13808.323242,13243.160156,13737.032227,30771455468
2020-11-03,13950.300781,13984.981445,13325.441406,13550.451172,29869951617
2020-11-04,14133.707031,14218.766602,13580.471680,13950.488281,35116364962
2020-11-05,15579.848633,15706.404297,14102.088867,14133.733398,40856321439
2020-11-06,15565.880859,15903.437500,15226.839844,15579.729492,39837841971
2020-11-07,14833.753906,15737.095703,14423.203125,15565.880859,35024953706
2020-11-08,15479.567383,15637.320312,14744.110352,14833.753906,26632075029
2020-11-09,15332.315430,15785.136719,14865.529297,15479.595703,34149115566
2020-11-10,15290.902344,15450.329102,15124.959961,15332.350586,25574938143
2020-11-11,15701.339844,15916.260742,15290.006836,15290.909180,29772374934
2020-11-12,16276.343750,16305.003906,15534.771484,15701.298828,34175758344
2020-11-13,16317.808594,16463.177734,15992.152344,16276.440430,31599492172
2020-11-14,16068.138672,16317.808594,15749.193359,16317.808594,27481710135
2020-11-15,15955.587891,16123.110352,15793.534180,16068.139648,23653867583
2020-11-16,16716.111328,16816.181641,15880.706055,15955.577148,31526766675
2020-11-17,17645.406250,17782.919922,16564.544922,16685.691406,39006849170
2020-11-18,17804.005859,18393.949219,17352.906250,17645.191406,49064800278
2020-11-19,17817.089844,18119.546875,17382.554688,17803.861328,36985055355
2020-11-20,18621.314453,18773.226562,17765.794922,17817.083984,36992873940
2020-11-21,18642.232422,18936.621094,18444.359375,18621.316406,39650210707
2020-11-22,18370.001953,18688.968750,17671.384766,18642.232422,41280434226
2020-11-23,18364.121094,18711.425781,18000.796875,18370.017578,42741112308
2020-11-24,19107.464844,19348.271484,18128.656250,18365.015625,51469565009
2020-11-25,18732.121094,19390.964844,18581.146484,19104.410156,43710357371
2020-11-26,17150.623047,18866.285156,16351.035156,18729.839844,61396835737
2020-11-27,17108.402344,17445.023438,16526.423828,17153.914062,38886494645
2020-11-28,17717.414062,17853.939453,16910.652344,17112.933594,32601040734
2020-11-29,18177.484375,18283.628906,17559.117188,17719.634766,31133957704
2020-11-30,19625.835938,19749.263672,18178.322266,18178.322266,47728480399
2020-12-01,18802.998047,19845.974609,18321.921875,19633.769531,49633658712
2020-12-02,19201.091797,19308.330078,18347.718750,18801.744141,37387697139
2020-12-03,19445.398438,19566.191406,18925.785156,19205.925781,31930317405
2020-12-04,18699.765625,19511.404297,18697.193359,19446.966797,33872388058
2020-12-05,19154.230469,19160.449219,18590.193359,18698.384766,27242455064
2020-12-06,19345.121094,19390.500000,18897.894531,19154.179688,25293775714
2020-12-07,19191.630859,19411.828125,18931.142578,19343.128906,26896357742
2020-12-08,18321.144531,19283.478516,18269.945312,19191.529297,31692288756
2020-12-09,18553.916016,18626.292969,17935.546875,18320.884766,34420373071
2020-12-10,18264.992188,18553.298828,17957.064453,18553.298828,25547132265
2020-12-11,18058.904297,18268.453125,17619.533203,18263.929688,27919640985
2020-12-12,18803.656250,18919.550781,18046.041016,18051.320312,21752580802
2020-12-13,19142.382812,19381.535156,18734.332031,18806.765625,25450468637
2020-12-14,19246.644531,19305.099609,19012.708984,19144.492188,22473997681
2020-12-15,19417.076172,19525.007812,19079.841797,19246.919922,26741982541
2020-12-16,21310.597656,21458.908203,19298.316406,19418.818359,44409011479
2020-12-17,22805.162109,23642.660156,21234.675781,21308.351562,71378606374
2020-12-18,23137.960938,23238.601562,22399.812500,22806.796875,40387896275
